기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20191001061500,83255.0,58934.1,72500.0,24320.9,41.2679,23280.9,39.5032
20191001062000,83255.0,59092.9,72500.0,24162.1,40.8882,23122.1,39.1283
20191001062500,83255.0,59284.1,72500.0,23970.9,40.4339,22930.9,38.6796
20191001063000,83255.0,59583.2,72500.0,23671.8,39.7291,22631.8,37.9836
20191001063500,83255.0,59986.1,72500.0,23268.9,38.7904,22228.9,37.0567
20191001064000,83255.0,60308.4,72500.0,22946.6,38.0487,21906.6,36.3243
20191001064500,83255.0,60616.1,72500.0,22638.9,37.3479,21598.9,35.6322
20191001065000,83255.0,61057.3,72500.0,22197.7,36.3554,21157.7,34.6521
20191001065500,83255.0,61274.3,72500.0,21980.7,35.8726,20940.7,34.1753
20191001070000,83255.0,61649.9,72500.0,21605.1,35.0449,20565.1,33.3579
20191001070500,83255.0,62188.4,72500.0,21066.6,33.8754,20026.6,32.203
20191001071000,83255.0,62449.0,72500.0,20806.0,33.3168,19766.0,31.6514
20191001071500,83582.0,62797.3,72500.0,20784.7,33.0981,19744.7,31.4419
20191001072000,83582.0,62970.4,72500.0,20611.6,32.7322,19571.6,31.0806
20191001072500,83582.0,63028.3,72500.0,20553.7,32.6103,19513.7,30.9603
20191001073000,83582.0,63356.8,72500.0,20225.2,31.9226,19185.2,30.2811
20191001073500,83582.0,63877.9,72500.0,19704.1,30.8465,18664.1,29.2184
20191001074000,83582.0,64138.8,72500.0,19443.2,30.3144,18403.2,28.6929
20191001074500,83582.0,64240.5,72500.0,19341.5,30.1079,18301.5,28.489
20191001075000,83582.0,64176.1,72500.0,19405.9,30.2386,18365.9,28.618
20191001075500,83582.0,64364.8,72500.0,19217.2,29.8567,18177.2,28.241
20191001080000,83582.0,64653.0,72500.0,18929.0,29.2778,17889.0,27.6692
20191001080500,83832.0,65199.6,72500.0,18632.4,28.5774,17592.4,26.9823
20191001081000,83832.0,65751.5,72500.0,18080.5,27.4983,17040.5,25.9166
20191001081500,83832.0,65798.6,72500.0,18033.4,27.407,16993.4,25.8264
20191001082000,83832.0,66488.4,72500.0,17343.6,26.0852,16303.6,24.521
20191001082500,83832.0,67201.6,72500.0,16630.3,24.7469,15590.3,23.1994
20191001083000,83832.0,67594.5,72500.0,16237.5,24.0219,15197.5,22.4833
20191001083500,83832.0,67951.3,72500.0,15880.7,23.3707,14840.7,21.8401
20191001084000,83832.0,68427.5,72500.0,15404.5,22.5121,14364.5,20.9923
20191001084500,83832.0,68765.1,72500.0,15066.9,21.9107,14026.9,20.3983
20191001085000,83832.0,68930.5,72500.0,14901.5,21.6181,13861.5,20.1094
20191001085500,83832.0,69032.7,72500.0,14799.3,21.4381,13759.3,19.9315
20191001090000,83832.0,68791.0,72500.0,15041.0,21.8647,14001.0,20.3529
20191001090500,83832.0,69155.2,72500.0,14676.8,21.2231,13636.8,19.7192
20191001091000,83832.0,69270.3,72500.0,14561.7,21.0216,13521.7,19.5202
20191001091500,83832.0,69420.0,72500.0,14412.0,20.7605,13372.0,19.2624
20191001092000,83832.0,69733.0,72500.0,14099.0,20.2185,13059.0,18.7271
20191001092500,83832.0,69917.3,72500.0,13914.7,19.9016,12874.7,18.4142
20191001093000,83832.0,70170.7,72500.0,13661.3,19.4687,12621.3,17.9866
20191001093500,83832.0,70082.5,72500.0,13749.5,19.6191,12709.5,18.1351
20191001094000,83832.0,70191.5,72500.0,13640.5,19.4332,12600.5,17.9515
20191001094500,83832.0,70168.8,72500.0,13663.2,19.4718,12623.2,17.9897
20191001095000,83832.0,70327.8,72500.0,13504.2,19.2018,12464.2,17.7231
20191001095500,83732.0,70341.9,72500.0,13390.1,19.0358,12350.1,17.5573
20191001100000,83732.0,70307.2,72500.0,13424.8,19.0945,12384.8,17.6153
20191001100500,83732.0,69680.9,72500.0,14051.1,20.1649,13011.1,18.6724
20191001101000,83732.0,69767.2,72500.0,13964.8,20.0163,12924.8,18.5257
20191001101500,83732.0,70210.1,72500.0,13521.9,19.2592,12481.9,17.7779
20191001102000,83732.0,70457.3,72500.0,13274.7,18.8408,12234.7,17.3647
20191001102500,83732.0,70433.3,72500.0,13298.7,18.8813,12258.7,17.4048
20191001103000,83732.0,70502.1,72500.0,13229.9,18.7653,12189.9,17.2901
20191001103500,83732.0,70417.0,72500.0,13315.0,18.9088,12275.0,17.4319
20191001104000,83732.0,70557.1,72500.0,13174.9,18.6727,12134.9,17.1987
20191001104500,83732.0,70744.1,72500.0,12987.9,18.3589,11947.9,16.8889
20191001105000,83732.0,70854.0,72500.0,12878.0,18.1754,11838.0,16.7076
20191001105500,83732.0,71067.3,72500.0,12664.7,17.8206,11624.7,16.3572
20191001110000,83732.0,70858.5,72500.0,12873.5,18.1679,11833.5,16.7002
20191001110500,83732.0,70922.8,72500.0,12809.2,18.0607,11769.2,16.5943
20191001111000,83732.0,71188.9,72500.0,12543.1,17.6195,11503.1,16.1586
20191001111500,83732.0,71157.7,72500.0,12574.3,17.671,11534.3,16.2095
20191001112000,83732.0,71135.7,72500.0,12596.3,17.7075,11556.3,16.2455
20191001112500,83732.0,71287.2,72500.0,12444.8,17.4573,11404.8,15.9984
20191001113000,83732.0,71145.5,72500.0,12586.5,17.6911,11546.5,16.2293
20191001113500,83732.0,71045.8,72500.0,12686.2,17.8563,11646.2,16.3925
20191001114000,83732.0,70885.2,72500.0,12846.8,18.1234,11806.8,16.6562
20191001114500,83732.0,70957.4,72500.0,12774.6,18.0033,11734.6,16.5376
20191001115000,83732.0,70383.9,72500.0,13348.1,18.9647,12308.1,17.4871
20191001115500,83732.0,69907.6,72500.0,13824.4,19.7752,12784.4,18.2875
20191001120000,83732.0,69053.2,72500.0,14678.8,21.2572,13638.8,19.7511
20191001120500,83732.0,68809.0,72500.0,14923.0,21.6875,13883.0,20.1761
20191001121000,83732.0,68884.6,72500.0,14847.3,21.5539,13807.3,20.0442
20191001121500,83732.0,68648.5,72500.0,15083.5,21.972,14043.5,20.4571
20191001122000,83732.0,68498.4,72500.0,15233.6,22.2394,14193.6,20.7211
20191001122500,83732.0,68533.8,72500.0,15198.2,22.1763,14158.2,20.6588
20191001123000,83732.0,68215.0,72500.0,15517.0,22.7472,14477.0,21.2226
20191001123500,83732.0,68226.3,72500.0,15505.7,22.7269,14465.7,21.2026
20191001124000,83732.0,68375.8,72500.0,15356.2,22.4585,14316.2,20.9375
20191001124500,83732.0,68569.3,72500.0,15162.7,22.1129,14122.7,20.5962
20191001125000,83732.0,68814.8,72500.0,14917.2,21.6774,13877.2,20.1661
20191001125500,83732.0,69177.9,72500.0,14554.1,21.0386,13514.1,19.5353
20191001130000,83732.0,69719.0,72500.0,14013.0,20.0992,12973.0,18.6075
20191001130500,83732.0,70154.3,72500.0,13577.7,19.354,12537.7,17.8715
20191001131000,83732.0,70890.5,72500.0,12841.5,18.1145,11801.5,16.6474
20191001131500,83732.0,71373.7,72500.0,12358.3,17.3149,11318.3,15.8578
20191001132000,83732.0,71505.0,72500.0,12227.0,17.0996,11187.0,15.6451
20191001132500,83732.0,71588.9,72500.0,12143.1,16.9622,11103.1,15.5094
20191001133000,83732.0,71990.3,72500.0,11741.7,16.3101,10701.7,14.8655
20191001133500,83732.0,72409.1,72500.0,11322.9,15.6373,10282.9,14.201
20191001134000,83732.0,72911.0,72500.0,10821.0,14.8414,9781.02,13.415
20191001134500,83732.0,73001.3,72500.0,10730.7,14.6993,9690.69,13.2747
20191001135000,83732.0,73004.3,72500.0,10727.7,14.6947,9687.74,13.2701
20191001135500,83732.0,73135.2,72500.0,10596.8,14.4893,9556.8,13.0673
20191001140000,83732.0,73352.9,72500.0,10379.1,14.1496,9339.14,12.7318
20191001140500,83732.0,73431.0,72500.0,10301.0,14.0281,9261.0,12.6118
20191001141000,83732.0,73613.6,72500.0,10118.4,13.7454,9078.45,12.3326
20191001141500,83732.0,73371.8,72500.0,10360.2,14.1202,9320.25,12.7028
20191001142000,83732.0,73527.3,72500.0,10204.7,13.8788,9164.73,12.4644
20191001142500,83732.0,73655.7,72500.0,10076.3,13.6802,9036.28,12.2683
20191001143000,83732.0,73493.2,72500.0,10238.8,13.9317,9198.83,12.5166
20191001143500,83732.0,73283.4,72500.0,10448.6,14.2578,9408.62,12.8387
20191001144000,83732.0,73550.9,72500.0,10181.1,13.8422,9141.09,12.4282
20191001144500,83732.0,73557.2,72500.0,10174.8,13.8324,9134.75,12.4186
20191001145000,83732.0,73452.1,72500.0,10279.9,13.9954,9239.94,12.5796
20191001145500,83732.0,73334.2,72500.0,10397.8,14.1786,9357.77,12.7604
20191001150000,83732.0,73134.1,72500.0,10597.9,14.491,9557.89,13.069
20191001150500,83732.0,72985.1,72500.0,10746.9,14.7248,9706.92,13.2999
20191001151000,83732.0,72865.9,72500.0,10866.1,14.9125,9826.1,13.4852
20191001151500,83732.0,73031.5,72500.0,10700.5,14.6518,9660.46,13.2278
20191001152000,83732.0,73254.4,72500.0,10477.6,14.303,9437.6,12.8833
20191001152500,83732.0,73239.6,72500.0,10492.4,14.3262,9452.43,12.9062
20191001153000,83732.0,73324.3,72500.0,10407.7,14.194,9367.67,12.7757
20191001153500,83732.0,73293.2,72500.0,10438.8,14.2426,9398.83,12.8236
20191001154000,83732.0,73176.0,72500.0,10556.0,14.4255,9515.97,13.0042
20191001154500,83732.0,73134.4,72500.0,10597.6,14.4905,9557.55,13.0685
20191001155000,83732.0,73205.1,72500.0,10526.9,14.38,9486.86,12.9593
20191001155500,83732.0,73520.1,72500.0,10211.9,13.8899,9171.88,12.4753
20191001160000,83732.0,73577.3,72500.0,10154.7,13.8014,9114.7,12.3879
20191001160500,83732.0,73570.7,72500.0,10161.3,13.8117,9121.33,12.398
20191001161000,83732.0,73735.4,72500.0,9996.58,13.5574,8956.58,12.1469
20191001161500,83732.0,73545.4,72500.0,10186.6,13.8507,9146.56,12.4366
20191001162000,83732.0,73760.2,72500.0,9971.78,13.5192,8931.78,12.1092
20191001162500,83732.0,73677.5,72500.0,10054.5,13.6466,9014.5,12.2351
20191001163000,83732.0,73531.7,72500.0,10200.3,13.8719,9160.27,12.4576
20191001163500,83732.0,73675.9,72500.0,10056.1,13.649,9016.07,12.2375
20191001164000,83732.0,73965.5,72500.0,9766.54,13.2042,8726.54,11.7981
20191001164500,83732.0,73775.3,72500.0,9956.71,13.496,8916.71,12.0863
20191001165000,83732.0,73566.4,72500.0,10165.6,13.8183,9125.6,12.4046
20191001165500,83732.0,73453.1,72500.0,10278.9,13.9938,9238.86,12.5779
20191001170000,83732.0,72703.8,72500.0,11028.2,15.1687,9988.24,13.7383
20191001170500,83732.0,72588.2,72500.0,11143.8,15.3521,10103.8,13.9193
20191001171000,83732.0,72592.5,72500.0,11139.5,15.3452,10099.5,13.9126
20191001171500,83732.0,72735.8,72500.0,10996.2,15.118,9956.23,13.6882
20191001172000,83471.0,72452.2,72500.0,11018.8,15.2084,9978.84,13.773
20191001172500,83471.0,72341.3,72500.0,11129.7,15.385,10089.7,13.9473
20191001173000,83471.0,72239.1,72500.0,11231.9,15.5483,10191.9,14.1086
20191001173500,83471.0,72063.0,72500.0,11408.0,15.8306,10368.0,14.3874
20191001174000,83471.0,72251.4,72500.0,11219.6,15.5286,10179.6,14.0891
20191001174500,83471.0,72019.0,72500.0,11452.0,15.9014,10412.0,14.4573
20191001175000,83471.0,72238.6,72500.0,11232.4,15.549,10192.4,14.1093
20191001175500,83471.0,71830.9,72500.0,11640.1,16.2048,10600.1,14.757
20191001180000,83471.0,71655.1,72500.0,11815.9,16.4899,10775.9,15.0385
20191001180500,83376.0,71521.2,72500.0,11854.8,16.5751,10814.8,15.121
20191001181000,83376.0,71749.5,72500.0,11626.5,16.2043,10586.5,14.7548
20191001181500,83376.0,71739.9,72500.0,11636.1,16.2198,10596.1,14.7701
20191001182000,83376.0,71964.0,72500.0,11412.1,15.858,10372.1,14.4128
20191001182500,83376.0,72218.3,72500.0,11157.7,15.4499,10117.7,14.0098
20191001183000,83376.0,72197.4,72500.0,11178.6,15.4834,10138.6,14.0429
20191001183500,83376.0,72175.4,72500.0,11200.6,15.5186,10160.6,14.0777
20191001184000,83376.0,72263.1,72500.0,11112.9,15.3784,10072.9,13.9393
20191001184500,83376.0,72131.6,72500.0,11244.4,15.5887,10204.4,14.1469
20191001185000,83376.0,71889.7,72500.0,11486.3,15.9777,10446.3,14.5311
20191001185500,83376.0,71714.3,72500.0,11661.7,16.2614,10621.7,14.8112
20191001190000,83376.0,71390.2,72500.0,11985.8,16.7891,10945.8,15.3323
20191001190500,83376.0,71539.0,72500.0,11837.0,16.5463,10797.0,15.0925
20191001191000,83376.0,71278.9,72500.0,12097.1,16.9715,11057.1,15.5125
20191001191500,83376.0,71168.0,72500.0,12208.0,17.1538,11168.0,15.6925
20191001192000,83376.0,70910.7,72500.0,12465.3,17.5788,11425.3,16.1122
20191001192500,83376.0,71050.8,72500.0,12325.2,17.347,11285.2,15.8832
20191001193000,83376.0,70830.5,72500.0,12545.5,17.7119,11505.5,16.2436
20191001193500,83376.0,70273.7,72500.0,13102.3,18.6447,12062.3,17.1648
20191001194000,83126.0,69963.7,72500.0,13162.3,18.813,12122.3,17.3265
20191001194500,83126.0,69940.3,72500.0,13185.7,18.8528,12145.7,17.3658
20191001195000,83126.0,69612.4,72500.0,13513.6,19.4127,12473.6,17.9187
20191001195500,83126.0,69383.2,72500.0,13742.8,19.8071,12702.8,18.3082
20191001200000,83126.0,68887.6,72500.0,14238.4,20.669,13198.4,19.1593
20191001200500,83126.0,68773.6,72500.0,14352.4,20.8691,13312.4,19.3569
20191001201000,83126.0,68746.8,72500.0,14379.2,20.9161,13339.2,19.4033
20191001201500,83126.0,68517.0,72500.0,14609.0,21.3218,13569.0,19.8039
20191001202000,83126.0,68146.0,72500.0,14980.0,21.9822,13940.0,20.4561
20191001202500,83126.0,67938.0,72500.0,15188.0,22.3557,14148.0,20.8249
20191001203000,83126.0,68092.0,72500.0,15034.0,22.0789,13994.0,20.5515
20191001203500,83126.0,67799.1,72500.0,15326.9,22.6064,14286.9,21.0725
20191001204000,83126.0,67354.9,72500.0,15771.1,23.415,14731.1,21.8709
20191001204500,82876.0,67074.9,72500.0,15801.1,23.5574,14761.1,22.0069
20191001205000,82876.0,66817.9,72500.0,16058.1,24.0327,15018.1,22.4762
20191001205500,82876.0,66488.2,72500.0,16387.8,24.6477,15347.8,23.0835
20191001210000,82876.0,66122.7,72500.0,16753.3,25.3367,15713.3,23.7639
20191001210500,82876.0,65978.9,72500.0,16897.1,25.6098,15857.1,24.0336
20191001211000,82876.0,65630.8,72500.0,17245.2,26.2761,16205.2,24.6915
20191001211500,82876.0,65690.8,72500.0,17185.2,26.1607,16145.2,24.5776
20191001212000,82876.0,65489.0,72500.0,17387.0,26.5494,16347.0,24.9614
20191001212500,82876.0,65281.2,72500.0,17594.8,26.9523,16554.8,25.3591
20191001213000,82876.0,65111.2,72500.0,17764.8,27.2837,16724.8,25.6864
20191001213500,83042.0,64970.2,72500.0,18071.8,27.8156,17031.8,26.2149
20191001214000,83042.0,64638.7,72500.0,18403.3,28.4709,17363.3,26.862
20191001214500,83042.0,64433.5,72500.0,18608.5,28.8802,17568.5,27.2661
20191001215000,83042.0,63945.0,72500.0,19097.0,29.8646,18057.0,28.2383
20191001215500,83042.0,63990.5,72500.0,19051.5,29.7724,18011.5,28.1471
20191001220000,83042.0,63550.0,72500.0,19492.0,30.6719,18452.0,29.0354
20191001220500,83042.0,63498.1,72500.0,19543.9,30.7788,18503.9,29.141
20191001221000,83042.0,63218.5,72500.0,19823.5,31.3571,18783.5,29.712
20191001221500,83042.0,63001.0,72500.0,20041.0,31.8107,19001.0,30.1599
20191001222000,83042.0,62858.6,72500.0,20183.4,32.1091,19143.4,30.4546
20191001222500,83042.0,62788.6,72500.0,20253.4,32.2564,19213.4,30.6001
20191001223000,83042.0,62659.1,72500.0,20382.9,32.5299,19342.9,30.8701
20191001223500,83042.0,62116.9,72500.0,20925.1,33.6866,19885.1,32.0123
20191001224000,83042.0,62110.1,72500.0,20931.9,33.7012,19891.9,32.0268
20191001224500,83042.0,61790.5,72500.0,21251.5,34.3927,20211.5,32.7096
20191001225000,83042.0,61637.5,72500.0,21404.5,34.7264,20364.5,33.0391
20191001225500,83042.0,61360.3,72500.0,21681.7,35.335,20641.7,33.6401
20191001230000,83042.0,61355.2,72500.0,21686.8,35.3464,20646.8,33.6514
20191001230500,83042.0,61855.8,72500.0,21186.2,34.251,20146.2,32.5697
20191001231000,83042.0,62410.4,72500.0,20631.6,33.058,19591.6,31.3916
20191001231500,83042.0,62228.4,72500.0,20813.6,33.447,19773.6,31.7758
20191001232000,83042.0,61975.2,72500.0,21066.8,33.9923,20026.8,32.3142
20191001232500,83042.0,61619.1,72500.0,21422.9,34.7667,20382.9,33.0789
20191001233000,83042.0,61461.4,72500.0,21580.6,35.1125,20540.6,33.4204
20191001233500,83042.0,61204.5,72500.0,21837.5,35.6796,20797.5,33.9804
20191001234000,83042.0,60789.2,72500.0,22252.8,36.6065,21212.8,34.8956
20191001234500,83042.0,60150.0,72500.0,22892.0,38.0583,21852.0,36.3292
20191001235000,83042.0,59907.8,72500.0,23134.2,38.6164,22094.2,36.8804
20191001235500,83042.0,59538.3,72500.0,23503.7,39.4766,22463.7,37.7298
20191002000000,83042.0,58792.7,72500.0,24249.3,41.2455,23209.3,39.4766
20191002000500,83042.0,58842.9,72500.0,24199.1,41.125,23159.1,39.3576
20191002001000,83042.0,58437.3,72500.0,24604.7,42.1045,23564.7,40.3248
20191002001500,83042.0,58321.2,73700.0,24720.8,42.3872,23680.8,40.604
20191002002000,83042.0,57990.6,73700.0,25051.4,43.1991,24011.4,41.4057
20191002002500,83042.0,57480.0,72700.0,25562.0,44.4711,24522.0,42.6617
20191002003000,83042.0,57148.1,72700.0,25893.9,45.3101,24853.9,43.4903
20191002003500,83042.0,57090.4,72700.0,25951.6,45.457,24911.6,43.6354
20191002004000,83042.0,56989.6,72700.0,26052.4,45.7142,25012.4,43.8893
20191002004500,83042.0,56697.9,72700.0,26344.1,46.4639,25304.1,44.6296
20191002005000,83042.0,56563.6,72700.0,26478.4,46.8116,25438.4,44.973
20191002005500,83042.0,56605.0,72700.0,26437.0,46.7045,25397.0,44.8672
20191002010000,83042.0,56416.5,72700.0,26625.5,47.1946,25585.5,45.3512
20191002010500,83042.0,56270.2,72700.0,26771.8,47.5771,25731.8,45.7289
20191002011000,83042.0,56043.2,72700.0,26998.8,48.175,25958.8,46.3193
20191002011500,83042.0,56051.4,72700.0,26990.6,48.1533,25950.6,46.2978
20191002012000,83042.0,55885.9,72700.0,27156.1,48.592,26116.1,46.7311
20191002012500,83042.0,55773.1,72700.0,27268.9,48.8925,26228.9,47.0278
20191002013000,83042.0,55398.6,72700.0,27643.4,49.899,26603.4,48.0217
20191002013500,83042.0,55551.9,72700.0,27490.1,49.4853,26450.1,47.6132
20191002014000,83042.0,55318.4,72700.0,27723.6,50.1163,26683.6,48.2363
20191002014500,83042.0,55554.9,72700.0,27487.1,49.4773,26447.1,47.6052
20191002015000,83042.0,55675.6,72700.0,27366.4,49.1534,26326.4,47.2854
20191002015500,83042.0,55677.8,72700.0,27364.2,49.1473,26324.2,47.2794
20191002020000,83042.0,55549.8,72700.0,27492.2,49.491,26452.2,47.6188
20191002020500,83042.0,55292.1,72700.0,27749.9,50.1877,26709.9,48.3068
20191002021000,83042.0,55636.8,72700.0,27405.2,49.2573,26365.2,47.3881
20191002021500,84008.0,55550.9,72700.0,28457.1,51.2271,26672.1,48.0138
20191002022000,84008.0,56283.5,72700.0,27724.5,49.2588,25939.5,46.0873
20191002022500,84008.0,56012.5,72700.0,27995.5,49.9808,26210.5,46.794
20191002023000,84008.0,55967.4,72700.0,28040.6,50.1017,26255.6,46.9124
20191002023500,84008.0,55794.2,72700.0,28213.8,50.5677,26428.8,47.3684
20191002024000,84008.0,55707.2,72700.0,28300.8,50.8028,26515.8,47.5986
20191002024500,84008.0,56256.6,72700.0,27751.4,49.33,25966.4,46.157
20191002025000,84008.0,56019.1,72700.0,27988.9,49.9631,26203.9,46.7767
20191002025500,84008.0,55918.6,72700.0,28089.4,50.2327,26304.4,47.0406
20191002030000,84008.0,55523.9,72700.0,28484.1,51.3007,26699.1,48.0859
20191002030500,84008.0,55997.8,72700.0,28010.2,50.0203,26225.2,46.8326
20191002031000,84008.0,56327.0,72700.0,27681.0,49.1434,25896.0,45.9744
20191002031500,84008.0,56384.1,72700.0,27623.9,48.9924,25838.9,45.8266
20191002032000,84008.0,56035.4,72700.0,27972.6,49.9196,26187.6,46.7341
20191002032500,84008.0,56174.1,72700.0,27833.9,49.5493,26048.9,46.3717
20191002033000,84008.0,56306.4,72700.0,27701.6,49.198,25916.6,46.0278
20191002033500,84008.0,56546.0,72700.0,27462.0,48.5657,25677.0,45.4089
20191002034000,84008.0,56223.8,72700.0,27784.2,49.4171,25999.2,46.2423
20191002034500,84008.0,56073.9,72700.0,27934.1,49.8167,26149.1,46.6334
20191002035000,84008.0,56162.0,72700.0,27846.0,49.5815,26061.0,46.4032
20191002035500,84008.0,56036.8,72700.0,27971.2,49.9157,26186.2,46.7303
20191002040000,84008.0,56100.4,72700.0,27907.6,49.7458,26122.6,46.564
20191002040500,84008.0,55936.8,72700.0,28071.2,50.1837,26286.2,46.9926
20191002041000,83701.0,56371.1,72700.0,27329.9,48.4821,25544.9,45.3155
