기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20200101060500,96332.0,58366.1,64700.0,37965.9,65.0477,30236.9,51.8055
20200101061000,96332.0,58404.1,64700.0,37927.9,64.9406,30198.9,51.7069
20200101061500,96332.0,58410.4,64700.0,37921.6,64.9226,30192.6,51.6904
20200101062000,96332.0,58450.7,64700.0,37881.3,64.8089,30152.3,51.5858
20200101062500,96332.0,58310.6,64700.0,38021.4,65.205,30292.4,51.9501
20200101063000,96332.0,58467.7,64700.0,37864.3,64.7611,30135.3,51.5418
20200101063500,96092.0,58529.4,64700.0,37562.6,64.1774,29940.6,51.1549
20200101064000,96092.0,58552.1,64700.0,37539.9,64.1136,29917.9,51.0961
20200101064500,96092.0,58425.4,64700.0,37666.6,64.4696,30044.6,51.4239
20200101065000,96092.0,58514.1,64700.0,37577.9,64.2203,29955.9,51.1943
20200101065500,96092.0,58548.5,64700.0,37543.5,64.1238,29921.5,51.1055
20200101070000,96092.0,58403.5,64700.0,37688.5,64.5312,30066.5,51.4806
20200101070500,96092.0,58466.4,64700.0,37625.6,64.3542,30003.6,51.3176
20200101071000,96092.0,58446.8,64700.0,37645.2,64.4094,30023.2,51.3685
20200101071500,96092.0,58376.2,64700.0,37715.8,64.6083,30093.8,51.5516
20200101072000,96092.0,58135.7,64700.0,37956.3,65.2892,30334.3,52.1785
20200101072500,96092.0,58128.1,64700.0,37963.9,65.3108,30341.9,52.1984
20200101073000,96092.0,58000.8,64700.0,38091.2,65.6737,30469.2,52.5325
20200101073500,96092.0,58114.9,64700.0,37977.1,65.3483,30355.1,52.2329
20200101074000,96092.0,57968.4,64700.0,38123.6,65.766,30501.6,52.6175
20200101074500,96092.0,57782.8,64700.0,38309.2,66.2985,30687.2,53.1078
20200101075000,96092.0,57601.6,64700.0,38490.4,66.8218,30868.4,53.5896
20200101075500,96092.0,57710.2,64700.0,38381.8,66.5078,30759.8,53.3004
20200101080000,96092.0,57810.2,64700.0,38281.8,66.2199,30659.8,53.0353
20200101080500,96092.0,57442.0,64700.0,38650.0,67.2854,31028.0,54.0163
20200101081000,96092.0,57212.3,64700.0,38879.7,67.9569,31257.7,54.6345
20200101081500,96092.0,57161.7,64700.0,38930.3,68.1054,31308.3,54.7713
20200101082000,96092.0,57277.0,64700.0,38815.0,67.767,31193.0,54.4598
20200101082500,96092.0,57422.1,64700.0,38669.9,67.3432,31047.9,54.0696
20200101083000,96092.0,57560.1,64700.0,38531.9,66.9419,30909.8,53.7001
20200101083500,96092.0,57693.8,64700.0,38398.2,66.5551,30776.2,53.344
20200101084000,96092.0,57647.1,64700.0,38444.9,66.6899,30822.8,53.4681
20200101084500,96092.0,57493.1,64700.0,38598.9,67.1367,30976.9,53.8794
20200101085000,96092.0,57277.7,64700.0,38814.3,67.7652,31192.3,54.4581
20200101085500,96092.0,57160.3,64700.0,38931.7,68.1096,31309.7,54.7752
20200101090000,96092.0,56735.0,64700.0,39357.0,69.3699,31735.0,55.9356
20200101090500,96092.0,56373.6,64700.0,39718.4,70.4556,32096.4,56.9351
20200101091000,96092.0,56319.9,64700.0,39772.1,70.6182,32150.1,57.0848
20200101091500,96092.0,56139.1,64700.0,39952.9,71.1676,32330.9,57.5906
20200101092000,96092.0,56080.2,64700.0,40011.8,71.3473,32389.8,57.7561
20200101092500,96092.0,56161.4,64700.0,39930.6,71.0996,32308.6,57.528
20200101093000,96092.0,56101.7,64700.0,39990.3,71.2818,32368.3,57.6957
20200101093500,95318.0,56332.8,64700.0,38985.2,69.2052,31363.2,55.6749
20200101094000,95318.0,56324.6,64700.0,38993.4,69.2298,31371.4,55.6976
20200101094500,95318.0,56321.6,64700.0,38996.4,69.2387,31374.4,55.7057
20200101095000,95318.0,56204.4,64700.0,39113.6,69.5917,31491.6,56.0305
20200101095500,95318.0,56329.4,64700.0,38988.6,69.2154,31366.6,55.6843
20200101100000,95318.0,56356.1,64700.0,38961.9,69.1353,31339.9,55.6106
20200101100500,95318.0,56480.6,64700.0,38837.4,68.7623,31215.4,55.2674
20200101101000,95318.0,56502.3,64700.0,38815.7,68.6974,31193.7,55.2077
20200101101500,95318.0,56748.2,64700.0,38569.8,67.9667,30947.8,54.5354
20200101102000,95318.0,56731.0,64700.0,38587.0,68.0175,30965.0,54.5821
20200101102500,95318.0,56726.1,64700.0,38591.9,68.032,30969.9,54.5955
20200101103000,95318.0,56557.7,64700.0,38760.3,68.5324,31138.3,55.0559
20200101103500,95318.0,56399.6,64700.0,38918.4,69.0047,31296.4,55.4904
20200101104000,95318.0,56453.8,64700.0,38864.2,68.8424,31242.2,55.3411
20200101104500,95318.0,56438.7,64700.0,38879.3,68.8878,31257.3,55.3829
20200101105000,95318.0,56356.7,64700.0,38961.3,69.1335,31339.3,55.6089
20200101105500,95318.0,56197.0,64700.0,39121.0,69.614,31499.0,56.051
20200101110000,95318.0,56460.5,64700.0,38857.5,68.8225,31235.5,55.3228
20200101110500,95318.0,56293.9,64700.0,39024.1,69.3219,31402.1,55.7823
20200101111000,95318.0,56483.4,64700.0,38834.6,68.7541,31212.6,55.2599
20200101111500,95318.0,56446.7,64700.0,38871.3,68.8636,31249.3,55.3606
20200101112000,95318.0,56346.2,64700.0,38971.8,69.1649,31349.8,55.6378
20200101112500,95318.0,56281.2,64700.0,39036.8,69.3602,31414.8,55.8175
20200101113000,95318.0,56203.0,64700.0,39115.0,69.5959,31493.0,56.0343
20200101113500,95318.0,56130.2,64700.0,39187.8,69.8158,31565.8,56.2367
20200101114000,95318.0,55920.2,64700.0,39397.8,70.4535,31775.8,56.8234
20200101114500,95318.0,55709.0,64700.0,39609.0,71.0997,31987.0,57.4179
20200101115000,95318.0,55840.1,64700.0,39477.9,70.6981,31855.9,57.0484
20200101115500,95318.0,56176.6,64700.0,39141.4,69.6757,31519.4,56.1078
20200101120000,95318.0,55857.0,64700.0,39461.0,70.6464,31839.0,57.0008
20200101120500,95318.0,56097.4,64700.0,39220.6,69.9153,31598.6,56.3282
20200101121000,96092.0,56139.8,64700.0,39952.2,71.1656,32330.2,57.5888
20200101121500,96092.0,56138.2,64700.0,39953.8,71.1705,32331.8,57.5933
20200101122000,96092.0,56208.3,64700.0,39883.7,70.9571,32261.7,57.3968
20200101122500,96092.0,56393.4,64700.0,39698.6,70.3958,32076.6,56.88
20200101123000,96092.0,56333.2,64700.0,39758.8,70.5778,32136.8,57.0476
20200101123500,96092.0,56290.4,64700.0,39801.6,70.7076,32179.6,57.1671
20200101124000,96092.0,56177.5,64700.0,39914.5,71.0507,32292.5,57.483
20200101124500,96092.0,56191.3,64700.0,39900.7,71.0088,32278.7,57.4444
20200101125000,96092.0,56000.6,64700.0,40091.4,71.5909,32469.4,57.9803
20200101125500,96092.0,56191.8,64700.0,39900.2,71.007,32278.2,57.4428
20200101130000,96092.0,56349.0,64700.0,39743.0,70.53,32121.0,57.0036
20200101130500,96092.0,56392.2,64700.0,39699.8,70.3996,32077.8,56.8835
20200101131000,96092.0,56690.4,64700.0,39401.6,69.503,31779.6,56.0581
20200101131500,96092.0,56528.6,64700.0,39563.4,69.9884,31941.4,56.5049
20200101132000,96092.0,56448.7,64700.0,39643.3,70.2289,32021.3,56.7263
20200101132500,96092.0,56940.3,64700.0,39151.7,68.7593,31529.7,55.3733
20200101133000,96092.0,56745.5,64700.0,39346.5,69.3386,31724.5,55.9067
20200101133500,96092.0,56857.1,64700.0,39234.9,69.0062,31612.9,55.6006
20200101134000,96092.0,56631.6,64700.0,39460.4,69.6791,31838.4,56.2202
20200101134500,96092.0,56647.1,64700.0,39444.9,69.6327,31822.9,56.1775
20200101135000,96092.0,56704.8,64700.0,39387.2,69.4601,31765.2,56.0185
20200101135500,96092.0,56673.1,64700.0,39418.9,69.5548,31796.9,56.1058
20200101140000,96092.0,56953.6,64700.0,39138.4,68.7198,31516.4,55.337
20200101140500,96092.0,56736.1,64700.0,39355.9,69.3665,31733.9,55.9324
20200101141000,96092.0,56823.5,64700.0,39268.5,69.1062,31646.5,55.6928
20200101141500,96092.0,56869.3,64700.0,39222.7,68.97,31600.7,55.5673
20200101142000,96092.0,56736.9,64700.0,39355.1,69.3643,31733.1,55.9303
20200101142500,96092.0,56999.1,64700.0,39092.9,68.5851,31470.9,55.213
20200101143000,96092.0,56687.0,64700.0,39405.0,69.5134,31783.0,56.0676
20200101143500,96092.0,56664.3,64700.0,39427.7,69.5813,31805.7,56.1301
20200101144000,96092.0,56770.2,64700.0,39321.8,69.2649,31699.8,55.8389
20200101144500,96092.0,56900.6,64700.0,39191.4,68.8769,31569.4,55.4817
20200101145000,96092.0,56904.2,64700.0,39187.8,68.8662,31565.8,55.4717
20200101145500,96092.0,57091.7,64700.0,39000.3,68.3117,31378.3,54.9613
20200101150000,96092.0,57006.1,64700.0,39085.9,68.5644,31463.9,55.1939
20200101150500,96092.0,57248.4,64700.0,38843.6,67.8509,31221.6,54.537
20200101151000,96602.0,57260.9,64700.0,39341.1,68.705,31719.1,55.394
20200101151500,96602.0,57286.9,64700.0,39315.1,68.6284,31693.1,55.3235
20200101152000,96602.0,57398.5,64700.0,39203.5,68.3005,31581.5,55.0214
20200101152500,96602.0,57927.0,64700.0,38675.0,66.7651,31053.0,53.6071
20200101153000,96602.0,58038.8,64700.0,38563.2,66.4437,30941.2,53.3111
20200101153500,96602.0,57943.2,64700.0,38658.8,66.7184,31036.8,53.5642
20200101154000,96602.0,57937.8,64700.0,38664.2,66.7341,31042.2,53.5786
20200101154500,96602.0,58015.8,64700.0,38586.2,66.5097,30964.2,53.3719
20200101155000,96602.0,58084.2,64700.0,38517.8,66.3136,30895.8,53.1913
20200101155500,96602.0,57989.6,64700.0,38612.4,66.5852,30990.4,53.4414
20200101160000,96602.0,58221.9,64700.0,38380.1,65.9204,30758.1,52.8292
20200101160500,96602.0,58170.6,64700.0,38431.4,66.0666,30809.4,52.9638
20200101161000,96602.0,58041.6,64700.0,38560.4,66.4357,30938.4,53.3037
20200101161500,96602.0,57628.3,64700.0,38973.7,67.6294,31351.7,54.4032
20200101162000,96602.0,57794.9,64700.0,38807.1,67.1461,31185.1,53.9581
20200101162500,96602.0,58135.0,64700.0,38467.0,66.1684,30845.0,53.0576
20200101163000,96602.0,58411.1,64700.0,38190.9,65.3829,30568.9,52.334
20200101163500,96602.0,58322.1,64700.0,38279.9,65.6352,30657.9,52.5664
20200101164000,96602.0,58827.3,64700.0,37774.7,64.2129,30152.7,51.2563
20200101164500,96602.0,58873.5,64700.0,37728.5,64.0841,30106.5,51.1377
20200101165000,96602.0,59077.2,64700.0,37524.8,63.5183,29902.8,50.6165
20200101165500,96602.0,59567.8,64700.0,37034.2,62.1714,29412.2,49.3759
20200101170000,96602.0,59934.3,64700.0,36667.7,61.1799,29045.7,48.4626
20200101170500,96602.0,60019.4,64700.0,36582.6,60.9512,28960.6,48.252
20200101171000,96602.0,60344.3,64700.0,36257.7,60.0847,28635.7,47.4538
20200101171500,96602.0,60517.5,64700.0,36084.5,59.6266,28462.5,47.0319
20200101172000,96602.0,60803.9,64700.0,35798.1,58.8747,28176.1,46.3393
20200101172500,96602.0,61059.5,64700.0,35542.5,58.2096,27920.5,45.7267
20200101173000,96602.0,61417.9,64700.0,35184.1,57.2865,27562.1,44.8764
20200101173500,96602.0,61767.6,64700.0,34834.4,56.3959,27212.4,44.0561
20200101174000,96602.0,61918.0,64700.0,34684.0,56.0159,27062.0,43.7061
20200101174500,96602.0,62080.5,64700.0,34521.5,55.6077,26899.5,43.33
20200101175000,96602.0,62405.7,64700.0,34196.3,54.7967,26574.3,42.5831
20200101175500,96602.0,62528.9,64700.0,34073.1,54.4918,26451.1,42.3022
20200101180000,96602.0,62486.1,64700.0,34115.9,54.5977,26493.9,42.3997
20200101180500,96602.0,62541.6,64700.0,34060.4,54.4603,26438.4,42.2732
20200101181000,96602.0,62822.7,64700.0,33779.3,53.7693,26157.3,41.6368
20200101181500,96602.0,62959.9,64700.0,33642.1,53.4342,26020.1,41.3281
20200101182000,96602.0,63075.8,64700.0,33526.2,53.1522,25904.2,41.0683
20200101182500,96602.0,63164.3,64700.0,33437.7,52.9376,25815.7,40.8707
20200101183000,96602.0,62953.5,64700.0,33648.5,53.4498,26026.5,41.3425
20200101183500,96602.0,63150.6,64700.0,33451.4,52.9708,25829.4,40.9013
20200101184000,96602.0,63121.2,64700.0,33480.8,53.0422,25858.8,40.967
20200101184500,96602.0,63316.4,64700.0,33285.6,52.5702,25663.6,40.5322
20200101185000,96602.0,63275.6,64700.0,33326.4,52.6686,25704.4,40.6228
20200101185500,96602.0,62950.5,64700.0,33651.5,53.4571,26029.5,41.3492
20200101190000,96602.0,63000.5,64700.0,33601.5,53.3353,25979.5,41.237
20200101190500,96602.0,62881.4,64700.0,33720.6,53.6258,26098.6,41.5046
20200101191000,96602.0,63045.0,64700.0,33557.0,53.227,25935.0,41.1373
20200101191500,96602.0,63056.3,64700.0,33545.7,53.1995,25923.7,41.1119
20200101192000,96602.0,63138.8,64700.0,33463.2,52.9994,25841.2,40.9276
20200101192500,96602.0,63067.5,64700.0,33534.5,53.1723,25912.5,41.0869
20200101193000,96602.0,63182.8,64700.0,33419.2,52.8928,25797.2,40.8294
20200101193500,96602.0,63025.5,64700.0,33576.5,53.2744,25954.5,41.1809
20200101194000,96602.0,62714.4,64700.0,33887.6,54.0349,26265.6,41.8814
20200101194500,96602.0,62701.7,64700.0,33900.3,54.0661,26278.3,41.9101
20200101195000,96602.0,62733.5,64700.0,33868.5,53.988,26246.5,41.8382
20200101195500,96602.0,62595.6,64700.0,34006.4,54.3272,26384.4,42.1506
20200101200000,96602.0,62922.5,64700.0,33679.5,53.5253,26057.5,41.412
20200101200500,96602.0,62611.0,64700.0,33991.0,54.2892,26369.0,42.1156
20200101201000,96602.0,62550.1,64700.0,34051.9,54.4394,26429.9,42.254
20200101201500,96602.0,62499.5,64700.0,34102.5,54.5644,26480.5,42.3691
20200101202000,96602.0,62547.0,64700.0,34055.0,54.4471,26433.0,42.2611
20200101202500,96602.0,62419.5,64700.0,34182.5,54.7626,26560.5,42.5516
20200101203000,96602.0,62411.9,64700.0,34190.1,54.7815,26568.1,42.569
20200101203500,96602.0,62466.4,64700.0,34135.6,54.6462,26513.6,42.4445
20200101204000,96602.0,62142.9,64700.0,34459.1,55.4514,26837.1,43.1861
20200101204500,96602.0,62082.4,64700.0,34519.6,55.6028,26897.6,43.3256
20200101205000,96602.0,62030.0,64700.0,34572.0,55.7343,26950.0,43.4467
20200101205500,96602.0,62183.0,64700.0,34419.0,55.3511,26797.0,43.0937
20200101210000,96602.0,62034.1,64700.0,34567.9,55.7241,26945.9,43.4373
20200101210500,96602.0,61832.0,64700.0,34770.0,56.233,27148.0,43.9061
20200101211000,96602.0,62000.4,64700.0,34601.6,55.8086,26979.6,43.5151
20200101211500,96602.0,61862.3,64700.0,34739.7,56.1565,27117.7,43.8356
20200101212000,96602.0,61741.6,64700.0,34860.4,56.4618,27238.4,44.1168
20200101212500,96602.0,61707.5,64700.0,34894.5,56.5483,27272.5,44.1965
20200101213000,96602.0,61736.9,64700.0,34865.1,56.4737,27243.1,44.1277
20200101213500,96602.0,61473.1,64700.0,35128.9,57.1451,27506.9,44.7462
20200101214000,96602.0,61755.2,64700.0,34846.8,56.4274,27224.8,44.0851
20200101214500,96602.0,61676.3,64700.0,34925.7,56.6275,27303.7,44.2694
20200101215000,96602.0,61781.5,64700.0,34820.5,56.3607,27198.5,44.0237
20200101215500,96602.0,61940.7,64700.0,34661.3,55.9588,27039.3,43.6535
20200101220000,96602.0,62049.7,64700.0,34552.3,55.6849,26930.3,43.4012
20200101220500,96602.0,62190.5,64700.0,34411.5,55.3325,26789.5,43.0766
20200101221000,96602.0,62310.3,64700.0,34291.7,55.0337,26669.7,42.8014
20200101221500,96602.0,62424.5,64700.0,34177.5,54.7503,26555.5,42.5403
20200101222000,96602.0,62258.9,64700.0,34343.1,55.1618,26721.1,42.9194
20200101222500,96602.0,62031.2,64700.0,34570.8,55.7313,26948.8,43.4439
20200101223000,96602.0,62008.8,64700.0,34593.2,55.7876,26971.2,43.4958
20200101223500,96602.0,61739.2,64700.0,34862.8,56.4679,27240.8,44.1224
20200101224000,96602.0,61703.0,64700.0,34899.0,56.5597,27277.0,44.207
20200101224500,96602.0,62126.8,64700.0,34475.2,55.4916,26853.2,43.2231
20200101225000,96602.0,62055.8,64700.0,34546.2,55.6696,26924.2,43.3871
20200101225500,96602.0,62181.7,64700.0,34420.3,55.3544,26798.3,43.0968
20200101230000,96602.0,62563.6,64700.0,34038.4,54.4062,26416.4,42.2234
20200101230500,96602.0,63200.5,64700.0,33401.5,52.8501,25779.5,40.7901
20200101231000,96602.0,63258.1,64700.0,33343.9,52.7109,25721.9,40.6618
20200101231500,96602.0,63227.9,64700.0,33374.1,52.7838,25752.1,40.729
20200101232000,96602.0,63072.0,64700.0,33530.0,53.1614,25908.0,41.0768
20200101232500,96602.0,62892.6,64700.0,33709.4,53.5984,26087.4,41.4794
20200101233000,96602.0,62469.1,64700.0,34132.9,54.6396,26510.9,42.4384
20200101233500,96602.0,62267.7,64700.0,34334.3,55.1398,26712.3,42.8991
20200101234000,96602.0,62011.0,64700.0,34591.0,55.782,26969.0,43.4907
20200102000000,96602.0,61054.3,64700.0,35547.7,58.2232,27925.7,45.7392
20200102000500,96689.0,60289.2,64700.0,36399.8,60.3753,30200.8,50.0932
20200102001000,96689.0,59922.6,64700.0,36766.4,61.3564,30567.4,51.0114
20200102001500,96689.0,59541.7,64700.0,37147.3,62.3888,30948.3,51.9776
20200102002000,96689.0,59321.0,64700.0,37368.0,62.9929,31169.0,52.543
20200102002500,96689.0,59146.8,64700.0,37542.2,63.4729,31343.2,52.9922
20200102003000,96689.0,59171.0,64700.0,37518.0,63.4062,31319.0,52.9297
20200102003500,96689.0,58845.2,64700.0,37843.8,64.3107,31644.8,53.7763
20200102004000,96689.0,58578.7,64700.0,38110.3,65.0583,31911.3,54.476
20200102004500,96689.0,58484.8,64700.0,38204.2,65.3232,32005.2,54.7239
20200102005000,96689.0,58067.6,64700.0,38621.4,66.511,32422.3,55.8355
20200102005500,96689.0,58152.5,64700.0,38536.5,66.268,32337.5,55.6081
20200102010000,96689.0,58182.5,64700.0,38506.5,66.1824,32307.5,55.528
20200102010500,96689.0,57775.7,64700.0,38913.3,67.3523,32714.3,56.6229
20200102011000,96689.0,57646.7,64700.0,39042.3,67.7269,32843.3,56.9735
20200102011500,96689.0,57459.9,64700.0,39229.1,68.2722,33030.1,57.4838
20200102012000,96689.0,57341.3,64700.0,39347.7,68.62,33148.7,57.8093
20200102012500,96689.0,57262.0,64700.0,39427.0,68.8536,33228.0,58.0279
20200102013000,96689.0,56968.5,64700.0,39720.5,69.7237,33521.5,58.8422
20200102013500,96689.0,56847.6,64700.0,39841.4,70.0847,33642.4,59.1801
20200102014000,96689.0,56974.1,64700.0,39714.9,69.7071,33515.9,58.8267
20200102014500,96689.0,56732.0,64700.0,39957.0,70.4313,33758.0,59.5044
20200102015000,96689.0,57092.5,64700.0,39596.5,69.355,33397.5,58.4972
20200102015500,96689.0,56968.9,64700.0,39720.1,69.7223,33521.1,58.841
20200102020000,96689.0,57190.8,64700.0,39498.2,69.0639,33299.2,58.2248
20200102020500,96689.0,57413.2,64700.0,39275.8,68.4091,33076.8,57.6119
20200102021000,96689.0,57474.5,64700.0,39214.5,68.2294,33015.5,57.4437
20200102021500,96689.0,57473.0,64700.0,39216.0,68.2338,33017.0,57.4478
20200102022000,96689.0,57562.7,64700.0,39126.3,67.9717,32927.3,57.2026
20200102022500,96689.0,57594.7,64700.0,39094.3,67.8783,32895.3,57.1151
20200102023000,96689.0,57346.2,64700.0,39342.8,68.6059,33143.8,57.7961
20200102023500,96689.0,57315.9,78700.0,39373.1,68.6949,33174.1,57.8794
20200102024000,96689.0,57149.1,78700.0,39539.9,69.1873,33340.9,58.3403
20200102024500,96689.0,57180.8,78700.0,39508.2,69.0935,33309.2,58.2525
20200102025000,96689.0,57217.3,78700.0,39471.7,68.9855,33272.7,58.1514
20200102025500,96689.0,57389.3,78700.0,39299.7,68.4791,33100.7,57.6774
20200102030000,96689.0,57388.4,78700.0,39300.6,68.4818,33101.6,57.68
20200102030500,96689.0,57320.6,78700.0,39368.4,68.6811,33169.4,57.8665
20200102033000,96689.0,56821.2,78700.0,39867.8,70.1636,33668.8,59.2539
20200102033500,96689.0,56878.6,78700.0,39810.4,69.992,33611.4,59.0933
20200102034000,96689.0,56904.4,78700.0,39784.6,69.9149,33585.6,59.0212
20200102034500,96689.0,57274.1,78700.0,39414.9,68.8181,33215.9,57.9947
20200102035000,96689.0,57226.9,78700.0,39462.1,68.9574,33263.1,58.125
20200102035500,96689.0,57494.4,78700.0,39194.6,68.1713,32995.6,57.3894
20200102040000,96689.0,57321.7,78700.0,39367.3,68.6779,33168.3,57.8635
20200102040500,96689.0,57365.9,78700.0,39323.1,68.5479,33124.1,57.7418
20200102041000,96689.0,57435.7,78700.0,39253.3,68.3432,33054.3,57.5502
20200102041500,96689.0,57519.4,78700.0,39169.6,68.0982,32970.6,57.3209
20200102042000,96689.0,57725.6,78700.0,38963.4,67.4975,32764.4,56.7588
20200102042500,96689.0,57676.9,78700.0,39012.1,67.6391,32813.1,56.8913
20200102043000,96689.0,57852.6,78700.0,38836.4,67.13,32637.4,56.4148
20200102043500,96689.0,58087.3,78700.0,38601.7,66.4546,32402.7,55.7828
20200102044000,96689.0,58091.7,78700.0,38597.3,66.4419,32398.3,55.7709
20200102044500,96689.0,58472.1,78700.0,38216.9,65.3592,32017.9,54.7576
