기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20190101085000,99166.0,59342.1,65600.0,39823.9,67.1092,30539.9,51.4643
20190101085500,99166.0,59162.9,65600.0,40003.1,67.6153,30719.1,51.923
20190101090000,99166.0,58751.5,65600.0,40414.5,68.7887,31130.5,52.9866
20190101090500,99166.0,58893.3,65600.0,40272.7,68.3825,30988.7,52.6184
20190101091000,99166.0,58818.7,65600.0,40347.3,68.5961,31063.3,52.812
20190101091500,99166.0,58745.2,65600.0,40420.8,68.8069,31136.8,53.0031
20190101092000,99166.0,58789.7,65600.0,40376.3,68.6793,31092.3,52.8874
20190101092500,99166.0,58793.4,65600.0,40372.6,68.6687,31088.6,52.8778
20190101093000,99166.0,59201.8,65600.0,39964.2,67.5052,30680.2,51.8232
20190101093500,99166.0,59438.3,65600.0,39727.7,66.8384,30443.7,51.2189
20190101094000,99166.0,59438.1,65600.0,39727.9,66.8391,30443.9,51.2195
20190101094500,99166.0,59589.8,65600.0,39576.2,66.4143,30292.2,50.8344
20190101095000,99166.0,59675.0,65600.0,39491.0,66.1768,30207.0,50.6192
20190101095500,99166.0,59640.2,65600.0,39525.8,66.2736,30241.8,50.707
20190101100000,99166.0,59851.4,65600.0,39314.6,65.687,30030.6,50.1753
20190101100500,99166.0,59788.2,65600.0,39377.8,65.8622,30093.8,50.3341
20190101101000,99166.0,59837.6,65600.0,39328.4,65.7253,30044.4,50.21
20190101101500,99166.0,59558.4,65600.0,39607.6,66.5021,30323.6,50.914
20190101102000,99166.0,59614.3,65600.0,39551.7,66.3461,30267.7,50.7726
20190101102500,99166.0,59794.1,65600.0,39371.9,65.8458,30087.9,50.3192
20190101103000,99166.0,59810.0,65600.0,39356.0,65.8018,30072.0,50.2793
20190101103500,99166.0,59824.4,65600.0,39341.6,65.7619,30057.6,50.2431
20190101104000,99166.0,59390.6,65600.0,39775.4,66.9725,30491.4,51.3404
20190101104500,99166.0,59215.7,65600.0,39950.3,67.4656,30666.3,51.7873
20190101105000,99166.0,59203.5,65600.0,39962.5,67.5003,30678.5,51.8188
20190101105500,99166.0,59161.0,65600.0,40005.0,67.6204,30721.0,51.9277
20190101110000,99166.0,59135.4,65600.0,40030.6,67.6931,30746.6,51.9936
20190101110500,99166.0,59203.1,65600.0,39962.9,67.5014,30678.9,51.8198
20190101111000,99166.0,59172.4,65600.0,39993.6,67.5883,30709.6,51.8985
20190101111500,99166.0,59441.7,65600.0,39724.3,66.8289,30440.3,51.2102
20190101112000,99166.0,59539.9,65600.0,39626.1,66.5538,30342.1,50.9609
20190101112500,99166.0,59439.3,65600.0,39726.7,66.8357,30442.7,51.2164
20190101113000,99166.0,59719.4,65600.0,39446.6,66.0532,30162.6,50.5072
20190101113500,99166.0,59678.3,65600.0,39487.7,66.1675,30203.7,50.6108
20190101114000,99166.0,59600.5,65600.0,39565.5,66.3845,30281.5,50.8074
20190101114500,99166.0,59645.8,65600.0,39520.2,66.2582,30236.2,50.693
20190101115000,99166.0,59680.2,65600.0,39485.8,66.1623,30201.8,50.6061
20190101115500,99166.0,59323.1,65600.0,39842.9,67.1626,30558.9,51.5127
20190101120000,99166.0,59351.3,65600.0,39814.7,67.0831,30530.7,51.4406
20190101120500,99166.0,59428.9,65600.0,39737.1,66.8651,30453.1,51.243
20190101121000,99166.0,59411.6,65600.0,39754.4,66.9137,30470.4,51.2871
20190101121500,99166.0,59487.3,65600.0,39678.7,66.7012,30394.7,51.0945
20190101122000,99166.0,59906.3,65600.0,39259.7,65.5352,29975.7,50.0376
20190101122500,99166.0,59916.1,65600.0,39249.9,65.5081,29965.9,50.0131
20190101123000,99166.0,59694.2,65600.0,39471.8,66.1232,30187.8,50.5706
20190101123500,99166.0,59872.9,65600.0,39293.1,65.6274,30009.1,50.1213
20190101124000,99166.0,60022.2,65600.0,39143.8,65.2156,29859.8,49.748
20190101124500,99166.0,60259.1,65600.0,38906.9,64.5659,29622.9,49.1591
20190101125000,99166.0,60220.7,65600.0,38945.3,64.6709,29661.3,49.2542
20190101125500,99166.0,60187.8,65600.0,38978.2,64.7611,29694.2,49.336
20190101130000,99166.0,59988.6,65600.0,39177.4,65.3082,29893.4,49.8319
20190101130500,99166.0,59537.1,65600.0,39628.9,66.5617,30344.9,50.9681
20190101131000,99166.0,60126.3,65600.0,39039.7,64.9295,29755.7,49.4887
20190101131500,99166.0,60242.5,65600.0,38923.5,64.6113,29639.5,49.2003
20190101132000,99166.0,59773.5,65600.0,39392.5,65.903,30108.5,50.371
20190101132500,99166.0,60062.9,65600.0,39103.1,65.1036,29819.1,49.6465
20190101133000,99166.0,60029.3,65600.0,39136.7,65.1961,29852.7,49.7303
20190101133500,99166.0,59952.1,65600.0,39213.9,65.4088,29929.9,49.9231
20190101134000,99166.0,60052.8,65600.0,39113.2,65.1313,29829.2,49.6715
20190101134500,99166.0,60270.4,65600.0,38895.6,64.5352,29611.6,49.1313
20190101135000,99166.0,60325.3,65600.0,38840.7,64.3854,29556.7,48.9955
20190101135500,99166.0,59777.0,65600.0,39389.0,65.8933,30105.0,50.3622
20190101140000,99166.0,59765.2,65600.0,39400.8,65.9261,30116.8,50.3919
20190101140500,99166.0,60107.9,65600.0,39058.1,64.9801,29774.2,49.5345
20190101141000,99166.0,60098.4,65600.0,39067.6,65.0061,29783.6,49.5581
20190101141500,99166.0,60041.3,65600.0,39124.7,65.1631,29840.7,49.7004
20190101142000,99166.0,59751.5,65600.0,39414.5,65.9641,30130.5,50.4264
20190101142500,99166.0,59687.6,65600.0,39478.4,66.1416,30194.4,50.5873
20190101143000,99166.0,59626.5,65600.0,39539.5,66.3119,30255.5,50.7417
20190101143500,99166.0,59556.9,65600.0,39609.1,66.5064,30325.1,50.9179
20190101144000,99166.0,59580.0,65600.0,39586.0,66.4419,30302.0,50.8595
20190101144500,99166.0,59653.1,65600.0,39512.9,66.2378,30228.9,50.6745
20190101145000,99166.0,59637.3,65600.0,39528.7,66.282,30244.7,50.7145
20190101145500,99166.0,59701.4,65600.0,39464.6,66.1033,30180.6,50.5526
20190101150000,99166.0,59866.4,65600.0,39299.6,65.6455,30015.6,50.1376
20190101150500,99166.0,59746.6,65600.0,39419.4,65.9777,30135.4,50.4387
20190101151000,99166.0,59295.8,65600.0,39870.2,67.2395,30586.2,51.5824
20190101151500,99166.0,59635.1,65600.0,39530.9,66.288,30246.9,50.72
20190101152000,99166.0,59802.6,65600.0,39363.4,65.8223,30079.4,50.2978
20190101152500,99166.0,59878.1,65600.0,39287.9,65.6133,30003.9,50.1084
20190101153000,99166.0,59941.6,65600.0,39224.4,65.4376,29940.4,49.9492
20190101153500,99166.0,59794.2,65600.0,39371.8,65.8456,30087.8,50.319
20190101154000,99166.0,59206.0,65600.0,39960.0,67.4931,30676.0,51.8123
20190101154500,99166.0,59396.1,65600.0,39769.9,66.9571,30485.9,51.3264
20190101155000,99166.0,59251.6,65600.0,39914.4,67.3641,30630.4,51.6954
20190101155500,99166.0,59577.4,65600.0,39588.6,66.4489,30304.5,50.8658
20190101160000,99166.0,59647.3,65600.0,39518.7,66.254,30234.7,50.6892
20190101160500,99166.0,59603.9,65600.0,39562.1,66.3751,30278.1,50.7989
20190101161000,99166.0,59702.1,65600.0,39463.9,66.1012,30179.9,50.5507
20190101161500,99166.0,59989.8,65600.0,39176.2,65.3048,29892.2,49.8289
20190101162000,99166.0,60199.9,65600.0,38966.1,64.7279,29682.1,49.3059
20190101162500,99166.0,60177.0,65600.0,38989.0,64.7907,29705.0,49.3628
20190101163000,99166.0,60494.6,65600.0,38671.4,63.9255,29387.4,48.5786
20190101163500,99166.0,60448.8,65600.0,38717.2,64.0495,29433.2,48.691
20190101164000,99166.0,60774.7,65600.0,38391.3,63.17,29107.3,47.8939
20190101164500,99166.0,60977.9,65600.0,38188.1,62.6261,28904.1,47.4009
20190101165000,99166.0,61295.5,65600.0,37870.5,61.7836,28586.5,46.6373
20190101165500,99166.0,61480.7,65600.0,37685.3,61.2961,28401.3,46.1954
20190101170000,99166.0,61685.9,65600.0,37480.1,60.7596,28196.1,45.7092
20190101170500,99166.0,61954.8,65600.0,37211.2,60.0619,27927.2,45.0768
20190101171000,99166.0,62007.8,65600.0,37158.2,59.925,27874.2,44.9527
20190101171500,99166.0,62422.2,65600.0,36743.8,58.8633,27459.8,43.9903
20190101172000,99559.0,62723.8,65600.0,36835.2,58.726,27551.2,43.9246
20190101172500,99559.0,63039.7,65600.0,36519.3,57.9306,27235.3,43.2034
20190101173000,99559.0,63397.3,65600.0,36161.7,57.0397,26877.7,42.3956
20190101173500,99559.0,63875.4,65600.0,35683.6,55.8645,26399.6,41.3299
20190101174000,99559.0,64160.8,65600.0,35398.2,55.171,26114.2,40.7011
20190101174500,99559.0,64431.5,65600.0,35127.5,54.5192,25843.5,40.1101
20190101175000,99559.0,64299.8,65600.0,35259.2,54.8357,25975.2,40.3971
20190101175500,99559.0,64758.6,65600.0,34800.4,53.7387,25516.4,39.4024
20190101180000,99559.0,64713.5,65600.0,34845.5,53.8458,25561.5,39.4995
20190101180500,99559.0,64608.5,65600.0,34950.5,54.0959,25666.5,39.7263
20190101181000,99559.0,64775.7,65600.0,34783.3,53.698,25499.3,39.3654
20190101181500,99559.0,64729.2,65600.0,34829.8,53.8086,25545.8,39.4657
20190101182000,99559.0,64778.0,65600.0,34781.0,53.6927,25497.0,39.3606
20190101182500,99559.0,64957.6,65600.0,34601.4,53.2676,25317.4,38.9753
20190101183000,99559.0,64937.5,65600.0,34621.5,53.3151,25337.5,39.0183
20190101183500,99559.0,65254.8,65600.0,34304.2,52.5697,25020.2,38.3424
20190101184000,99559.0,65257.4,65600.0,34301.6,52.5635,25017.6,38.3368
20190101184500,99559.0,65317.7,65600.0,34241.3,52.4227,24957.3,38.2091
20190101185000,99559.0,65040.4,65600.0,34518.6,53.0725,25234.6,38.7983
20190101185500,99559.0,64913.5,65600.0,34645.5,53.3718,25361.5,39.0697
20190101190000,99559.0,65029.5,65600.0,34529.5,53.0982,25245.5,38.8216
20190101190500,99559.0,64817.8,65600.0,34741.2,53.5982,25457.2,39.275
20190101191000,99559.0,64913.4,65600.0,34645.6,53.3721,25361.6,39.07
20190101191500,99559.0,65132.3,65600.0,34426.7,52.8567,25142.7,38.6026
20190101192000,99559.0,64857.7,65600.0,34701.3,53.5038,25417.3,39.1894
20190101192500,99559.0,65101.0,65600.0,34458.0,52.9301,25174.0,38.6692
20190101193000,99559.0,65281.4,65600.0,34277.6,52.5074,24993.6,38.2859
20190101193500,99559.0,65053.8,65600.0,34505.2,53.041,25221.2,38.7697
20190101194000,99559.0,64987.3,65600.0,34571.7,53.1977,25287.7,38.9118
20190101194500,99559.0,65002.9,65600.0,34556.1,53.1609,25272.1,38.8785
20190101195000,99559.0,64986.4,65600.0,34572.6,53.1998,25288.6,38.9137
20190101195500,99559.0,64942.5,65600.0,34616.5,53.3034,25332.5,39.0077
20190101200000,99559.0,64950.3,65600.0,34608.7,53.2849,25324.7,38.9909
20190101200500,99559.0,64809.7,65600.0,34749.3,53.6174,25465.3,39.2924
20190101201000,99559.0,64722.0,65600.0,34837.0,53.8255,25553.0,39.4811
20190101201500,99559.0,64782.8,65600.0,34776.2,53.6813,25492.2,39.3503
20190101202000,99559.0,64703.7,65600.0,34855.3,53.8692,25571.3,39.5207
20190101202500,99559.0,64626.3,65600.0,34932.7,54.0535,25648.7,39.6878
20190101203000,99559.0,64911.6,65600.0,34647.4,53.3762,25363.4,39.0737
20190101203500,99559.0,64420.2,65600.0,35138.8,54.5463,25854.8,40.1346
20190101204000,99559.0,64476.2,65600.0,35082.8,54.4121,25798.8,40.013
20190101204500,99559.0,64456.0,65600.0,35103.0,54.4604,25819.0,40.0568
20190101205000,99559.0,64524.2,65600.0,35034.8,54.2971,25750.8,39.9087
20190101205500,99559.0,64563.9,65600.0,34995.1,54.2024,25711.1,39.8228
20190101210000,99559.0,64486.9,65600.0,35072.1,54.3864,25788.1,39.9897
20190101210500,99559.0,64412.1,65600.0,35146.9,54.5657,25862.9,40.1523
20190101211000,99559.0,64184.3,65600.0,35374.7,55.1142,26090.7,40.6497
20190101211500,99559.0,64067.1,65600.0,35491.9,55.398,26207.9,40.9069
20190101212000,99559.0,63798.8,65600.0,35760.2,56.0516,26476.2,41.4996
20190101212500,99559.0,64028.0,65600.0,35531.0,55.493,26247.0,40.993
20190101213000,99559.0,64169.8,65600.0,35389.2,55.1494,26105.2,40.6815
20190101213500,99559.0,64162.6,65600.0,35396.4,55.1668,26112.4,40.6973
20190101214000,99559.0,64234.4,65600.0,35324.6,54.9932,26040.6,40.5399
20190101214500,99559.0,64322.7,65600.0,35236.3,54.7806,25952.3,40.3471
20190101215000,99559.0,64224.4,65600.0,35334.6,55.0175,26050.6,40.5619
20190101215500,99559.0,64488.3,65600.0,35070.7,54.383,25786.7,39.9866
20190101220000,99559.0,64780.4,65600.0,34778.6,53.6868,25494.6,39.3553
20190101220500,99559.0,64993.2,65600.0,34565.8,53.1838,25281.8,38.8992
20190101221000,99559.0,64880.4,65600.0,34678.6,53.45,25394.6,39.1406
20190101221500,99559.0,64703.1,65600.0,34855.9,53.8705,25571.9,39.5219
20190101222000,99559.0,64772.0,65600.0,34787.0,53.7069,25503.0,39.3736
20190101222500,99559.0,64941.5,65600.0,34617.5,53.3056,25333.5,39.0096
20190101223000,99559.0,64613.9,65600.0,34945.1,54.083,25661.1,39.7146
20190101223500,99559.0,64456.8,65600.0,35102.2,54.4585,25818.2,40.055
20190101224000,99559.0,64692.3,65600.0,34866.7,53.8962,25582.7,39.5452
20190101224500,99559.0,64733.2,65600.0,34825.8,53.7989,25541.8,39.4569
20190101225000,99559.0,64820.0,65600.0,34739.0,53.593,25455.0,39.2702
20190101225500,99559.0,65073.1,65600.0,34485.9,52.9957,25201.9,38.7287
20190101230000,99559.0,65377.5,65600.0,34181.5,52.2833,24897.5,38.0827
20190101230500,99559.0,66085.8,65600.0,33473.2,50.6511,24189.2,36.6027
20190101231000,99559.0,66283.6,65600.0,33275.4,50.2017,23991.4,36.1952
20190101231500,99559.0,66386.5,65600.0,33172.5,49.9687,23888.5,35.9839
20190101232000,99559.0,66252.4,65600.0,33306.6,50.2724,24022.6,36.2593
20190101232500,99559.0,65633.5,65600.0,33925.5,51.6892,24641.5,37.544
20190101233000,99559.0,65849.3,65600.0,33709.7,51.1922,24425.7,37.0933
20190101233500,99559.0,65622.3,65600.0,33936.7,51.7153,24652.7,37.5676
20190101234000,99559.0,65052.2,65600.0,34506.8,53.0447,25222.8,38.7731
20190101234500,99559.0,64829.0,65600.0,34730.0,53.5716,25446.0,39.2509
20190101235000,99559.0,64624.6,65600.0,34934.4,54.0575,25650.4,39.6914
20190101235500,99559.0,64689.0,65600.0,34870.0,53.904,25586.0,39.5523
20190102000000,99559.0,64322.9,65600.0,35236.1,54.7801,25952.1,40.3467
20190102000500,99559.0,64465.5,65600.0,35093.5,54.4376,25809.5,40.0361
20190102001000,99559.0,64036.0,83465.0,35523.0,55.4734,26239.0,40.9753
20190102001500,99559.0,63719.9,83465.0,35839.1,56.2449,26555.1,41.6748
20190102002000,99559.0,63504.5,83465.0,36054.5,56.7747,26770.5,42.1553
20190102002500,99559.0,63693.3,83465.0,35865.7,56.31,26581.7,41.7339
20190102003000,99559.0,63527.5,83465.0,36031.5,56.7179,26747.5,42.1037
20190102003500,99559.0,63137.2,83465.0,36421.8,57.6868,27137.8,42.9823
20190102004000,99559.0,62846.6,83465.0,36712.4,58.4158,27428.4,43.6434
20190102004500,99559.0,63039.8,83465.0,36519.2,57.9305,27235.2,43.2033
20190102005000,99559.0,62803.5,83465.0,36755.5,58.5245,27471.5,43.7419
20190102005500,99559.0,62527.0,83465.0,37032.0,59.2257,27748.0,44.3777
20190102010000,99559.0,62493.2,83465.0,37065.8,59.3118,27781.8,44.4557
20190102010500,99559.0,62692.6,83465.0,36866.4,58.8051,27582.4,43.9963
20190102011000,99559.0,62659.5,83465.0,36899.5,58.889,27615.5,44.0724
20190102011500,99559.0,62417.0,83465.0,37142.0,59.5062,27858.0,44.6321
20190102012000,99559.0,62546.7,83465.0,37012.3,59.1755,27728.3,44.3322
20190102012500,99559.0,62449.8,83465.0,37109.2,59.4225,27825.2,44.5562
20190102013000,99559.0,62064.5,83465.0,37494.5,60.4122,28210.5,45.4535
20190102013500,99559.0,62084.7,83465.0,37474.3,60.3599,28190.3,45.4061
20190102014000,99559.0,62100.0,83465.0,37459.0,60.3205,28175.0,45.3704
20190102014500,99559.0,62140.2,83465.0,37418.8,60.2168,28134.8,45.2764
20190102015000,99559.0,62267.7,83465.0,37291.3,59.8886,28007.3,44.9788
20190102015500,99559.0,62417.5,83465.0,37141.5,59.505,27857.5,44.631
20190102020000,99559.0,62350.6,83465.0,37208.4,59.676,27924.4,44.786
20190102020500,99559.0,62550.0,83465.0,37009.0,59.167,27725.0,44.3244
20190102021000,99559.0,62632.5,83465.0,36926.5,58.9575,27642.5,44.1345
20190102021500,99559.0,62147.8,83465.0,37411.2,60.1973,28127.2,45.2587
20190102022000,99559.0,61866.7,83465.0,37692.3,60.9249,28408.3,45.9185
20190102022500,99559.0,62051.4,83465.0,37507.6,60.446,28223.6,45.4842
20190102023000,99559.0,61712.1,83465.0,37846.9,61.3282,28562.9,46.2842
20190102023500,99559.0,61959.3,83465.0,37599.7,60.6845,28315.7,45.7005
20190102024000,99559.0,61931.9,83465.0,37627.1,60.7556,28343.1,45.7649
20190102024500,99559.0,61832.6,83465.0,37726.4,61.0138,28442.4,45.9991
20190102025000,99559.0,61873.1,83465.0,37685.9,60.9085,28401.9,45.9036
20190102025500,99559.0,61915.3,83465.0,37643.7,60.7987,28359.7,45.804
20190102030000,99559.0,61878.5,83465.0,37680.5,60.8943,28396.5,45.8908
20190102030500,99559.0,61820.1,83465.0,37738.9,61.0464,28454.9,46.0286
20190102031000,99559.0,61726.9,83465.0,37832.1,61.2895,28548.1,46.2491
20190102031500,99559.0,61493.5,83465.0,38065.5,61.9016,28781.5,46.8041
20190102032000,99559.0,61395.8,83465.0,38163.2,62.1593,28879.2,47.0377
20190102032500,99559.0,61575.7,83465.0,37983.3,61.6856,28699.3,46.6082
20190102033000,99559.0,61886.9,83465.0,37672.1,60.8724,28388.1,45.8709
20190102033500,99559.0,61863.6,83465.0,37695.4,60.9331,28411.4,45.9258
20190102034000,99559.0,61973.4,83465.0,37585.6,60.6478,28301.6,45.6672
20190102034500,99559.0,61860.9,83465.0,37698.1,60.9402,28414.1,45.9323
20190102035000,99559.0,61776.1,83465.0,37782.9,61.1612,28498.9,46.1327
20190102035500,99559.0,61673.2,83465.0,37885.8,61.4299,28601.8,46.3763
20190102040000,99559.0,61912.9,83465.0,37646.1,60.805,28362.1,45.8098
20190102040500,99559.0,61974.5,83465.0,37584.5,60.6451,28300.5,45.6648
20190102041000,99559.0,61962.2,83465.0,37596.8,60.6769,28312.8,45.6936
20190102041500,99559.0,62261.0,83465.0,37298.0,59.9058,28014.0,44.9944
