기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20190401063000,89029.0,60811.2,70976.0,28217.8,46.4023,25695.8,42.2551
20190401063500,89029.0,61048.6,70976.0,27980.4,45.833,25458.4,41.7018
20190401064000,89029.0,61424.0,70976.0,27605.0,44.9417,25083.0,40.8358
20190401064500,89029.0,61554.2,70976.0,27474.8,44.6352,24952.8,40.538
20190401065000,89029.0,61877.5,70976.0,27151.5,43.8795,24629.5,39.8037
20190401065500,89029.0,62444.3,70976.0,26584.7,42.5734,24062.7,38.5346
20190401070000,89005.0,62503.0,70976.0,26502.0,42.4011,23980.0,38.3661
20190401070500,89005.0,62948.2,70976.0,26056.8,41.394,23534.8,37.3875
20190401071000,89005.0,63292.7,70976.0,25712.3,40.6243,23190.3,36.6397
20190401071500,88836.0,63809.1,70976.0,25026.9,39.2215,22504.9,35.2691
20190401072000,88836.0,63747.4,70976.0,25088.6,39.3563,22566.6,35.4
20190401072500,88836.0,64009.8,70976.0,24826.2,38.785,22304.2,34.845
20190401073000,88836.0,63561.6,70976.0,25274.4,39.7637,22752.4,35.7959
20190401073500,88836.0,64089.5,70976.0,24746.5,38.6123,22224.5,34.6772
20190401074000,88836.0,64331.6,70976.0,24504.4,38.0908,21982.4,34.1705
20190401074500,88836.0,64704.9,70976.0,24131.1,37.294,21609.1,33.3963
20190401075000,88836.0,65084.0,70976.0,23752.0,36.4944,21230.0,32.6194
20190401075500,88836.0,65346.2,70976.0,23489.8,35.9467,20967.8,32.0873
20190401080000,88836.0,65025.8,70976.0,23810.2,36.6165,21288.2,32.738
20190401080500,88836.0,65223.7,70976.0,23612.3,36.202,21090.3,32.3353
20190401081000,89437.0,65677.3,70976.0,23759.7,36.1764,21237.7,32.3364
20190401081500,89437.0,66365.8,70976.0,23071.2,34.7637,20549.2,30.9636
20190401082000,89437.0,67024.9,70976.0,22412.1,33.4386,19890.1,29.6758
20190401082500,89437.0,67512.2,70976.0,21924.8,32.4752,19402.8,28.7396
20190401083000,89437.0,67830.9,70976.0,21606.1,31.8529,19084.1,28.1348
20190401083500,89437.0,68089.2,70976.0,21347.8,31.3527,18825.8,27.6487
20190401084000,89437.0,68536.3,70976.0,20900.7,30.4958,18378.7,26.816
20190401084500,89437.0,68614.5,70976.0,20822.5,30.3471,18300.5,26.6715
20190401085000,89437.0,68576.3,70976.0,20860.7,30.4198,18338.7,26.7421
20190401085500,89437.0,68523.2,70976.0,20913.7,30.5207,18391.7,26.8402
20190401090000,89437.0,68411.5,70976.0,21025.5,30.7338,18503.5,27.0473
20190401090500,89437.0,68678.9,70976.0,20758.1,30.2248,18236.1,26.5526
20190401091000,89437.0,68681.3,70976.0,20755.7,30.2204,18233.7,26.5484
20190401091500,89437.0,68661.0,70976.0,20776.0,30.2588,18254.0,26.5857
20190401092000,89437.0,68476.7,70976.0,20960.3,30.6094,18438.3,26.9263
20190401092500,89437.0,69020.2,70976.0,20416.8,29.5809,17894.8,25.9269
20190401093000,89437.0,68940.1,70976.0,20496.9,29.7314,17974.9,26.0732
20190401093500,89437.0,68699.6,70976.0,20737.4,30.1856,18215.4,26.5145
20190401094000,89437.0,68684.0,70976.0,20753.0,30.2151,18231.0,26.5432
20190401094500,89437.0,68723.7,70976.0,20713.3,30.1399,18191.3,26.4702
20190401095000,89437.0,68674.1,70976.0,20762.9,30.234,18240.9,26.5616
20190401095500,89437.0,68709.7,70976.0,20727.3,30.1664,18205.3,26.4959
20190401100000,89437.0,68336.2,70976.0,21100.8,30.8779,18578.8,27.1873
20190401100500,89437.0,67877.1,70976.0,21559.9,31.7631,19037.9,28.0475
20190401101000,89437.0,67992.5,68580.0,21444.5,31.5395,18922.5,27.8302
20190401101500,89437.0,68505.8,68580.0,20931.2,30.5539,18409.2,26.8725
20190401102000,89437.0,68370.6,68580.0,21066.4,30.8122,18544.4,27.1234
20190401102500,89437.0,68428.4,68580.0,21008.6,30.7016,18486.6,27.016
20190401103000,89437.0,68191.2,68580.0,21245.8,31.1562,18723.8,27.4578
20190401103500,89437.0,68159.1,68580.0,21277.9,31.2179,18755.9,27.5178
20190401104000,89437.0,68208.1,68580.0,21228.9,31.1237,18706.9,27.4262
20190401104500,89437.0,68617.3,68580.0,20819.7,30.3417,18297.7,26.6663
20190401105000,89437.0,68136.4,68580.0,21300.6,31.2617,18778.6,27.5603
20190401105500,89437.0,68035.9,68580.0,21401.1,31.4555,18879.1,27.7487
20190401110000,89437.0,67610.6,68580.0,21826.4,32.2825,19304.4,28.5523
20190401110500,89437.0,67602.7,68580.0,21834.3,32.2979,19312.3,28.5673
20190401111000,89437.0,67575.2,68580.0,21861.8,32.3517,19339.8,28.6196
20190401111500,89437.0,67684.7,68580.0,21752.3,32.1377,19230.3,28.4116
20190401112000,89437.0,67657.3,68580.0,21779.7,32.1913,19257.7,28.4637
20190401112500,89437.0,67519.4,68580.0,21917.6,32.4612,19395.6,28.726
20190401113000,89437.0,67387.6,68580.0,22049.4,32.7202,19527.4,28.9777
20190401113500,89437.0,67503.6,68580.0,21933.4,32.4922,19411.4,28.7561
20190401114000,89437.0,66964.8,68580.0,22472.2,33.5582,19950.2,29.792
20190401114500,89437.0,66759.5,68580.0,22677.5,33.9689,20155.5,30.1911
20190401115000,89437.0,66453.3,68580.0,22983.7,34.5863,20461.7,30.7912
20190401115500,89437.0,65847.2,68580.0,23589.8,35.8252,21067.8,31.9951
20190401120000,89437.0,64365.6,68580.0,25071.4,38.9515,22549.4,35.0332
20190401120500,89437.0,64041.4,68580.0,25395.6,39.655,22873.6,35.7169
20190401121000,89150.0,63937.0,68580.0,25213.0,39.4342,22651.0,35.4271
20190401121500,89150.0,64187.7,68580.0,24962.3,38.8895,22400.3,34.8981
20190401122000,89150.0,64722.7,68580.0,24427.3,37.7415,21865.3,33.7831
20190401122500,89150.0,65183.5,68580.0,23966.5,36.7677,21404.5,32.8373
20190401123000,89150.0,64941.2,68580.0,24208.8,37.278,21646.8,33.3329
20190401123500,89150.0,64496.8,68580.0,24653.2,38.2238,22091.2,34.2516
20190401124000,89150.0,64485.7,68580.0,24664.3,38.2477,22102.3,34.2747
20190401124500,89150.0,64523.2,68580.0,24626.8,38.1674,22064.8,34.1967
20190401125000,89150.0,64431.5,68580.0,24718.5,38.364,22156.5,34.3877
20190401125500,89150.0,64674.9,68580.0,24475.1,37.8432,21913.1,33.8819
20190401130000,89150.0,64904.1,68580.0,24245.9,37.3565,21683.9,33.4092
20190401130500,89090.0,65123.5,68580.0,23966.5,36.8016,21404.5,32.8675
20190401131000,89090.0,65551.7,68580.0,23538.3,35.908,20976.3,31.9996
20190401131500,89090.0,65687.4,68580.0,23402.6,35.6271,20840.6,31.7268
20190401132000,89090.0,65608.1,68580.0,23481.9,35.7911,20919.9,31.8861
20190401132500,89090.0,65680.2,68580.0,23409.8,35.642,20847.8,31.7413
20190401133000,89090.0,66117.4,68580.0,22972.6,34.7453,20410.6,30.8703
20190401133500,89090.0,66743.3,68580.0,22346.7,33.4815,19784.7,29.6429
20190401134000,89090.0,66781.1,68580.0,22308.9,33.406,19746.9,29.5696
20190401134500,89090.0,66658.8,68580.0,22431.2,33.6507,19869.2,29.8073
20190401135000,89090.0,66405.2,68580.0,22684.8,34.1611,20122.8,30.303
20190401135500,89090.0,66627.9,68580.0,22462.1,33.7127,19900.1,29.8675
20190401140000,89090.0,66937.8,68580.0,22152.2,33.0938,19590.2,29.2663
20190401140500,89090.0,66685.9,68580.0,22404.1,33.5964,19842.1,29.7545
20190401141000,89090.0,66698.3,68580.0,22391.7,33.5716,19829.7,29.7304
20190401141500,89090.0,66646.8,68580.0,22443.2,33.6748,19881.2,29.8306
20190401142000,89090.0,66811.2,68580.0,22278.8,33.3458,19716.8,29.5111
20190401142500,89520.0,66634.8,68580.0,22885.2,34.3442,20323.2,30.4994
20190401143000,89520.0,66651.1,68580.0,22868.9,34.3113,20306.9,30.4674
20190401143500,89520.0,66849.2,68580.0,22670.8,33.9132,20108.8,30.0807
20190401144000,89520.0,66545.6,68580.0,22974.4,34.5244,20412.4,30.6744
20190401144500,89520.0,66604.2,68580.0,22915.8,34.406,20353.8,30.5594
20190401145000,89520.0,66817.1,68580.0,22702.9,33.9776,20140.9,30.1433
20190401145500,89520.0,66523.1,68580.0,22996.9,34.5698,20434.9,30.7185
20190401150000,89520.0,66157.6,68580.0,23362.4,35.3132,20800.4,31.4406
20190401150500,89520.0,65963.9,68580.0,23556.1,35.7106,20994.1,31.8267
20190401151000,89580.0,66142.0,68580.0,23438.0,35.436,20876.0,31.5625
20190401151500,89580.0,66273.0,68580.0,23307.0,35.1683,20745.0,31.3024
20190401152000,89580.0,66319.8,68580.0,23260.2,35.0727,20698.2,31.2096
20190401152500,89580.0,66535.7,68580.0,23044.3,34.6345,20482.3,30.7839
20190401153000,89580.0,66503.1,68580.0,23076.9,34.7005,20514.9,30.8481
20190401153500,89580.0,66601.3,68580.0,22978.7,34.5019,20416.7,30.6552
20190401154000,89580.0,66832.0,68580.0,22748.0,34.0375,20186.0,30.204
20190401154500,89580.0,66893.7,68580.0,22686.3,33.914,20124.3,30.084
20190401155000,89580.0,67089.8,68580.0,22490.2,33.5225,19928.2,29.7037
20190401155500,89580.0,67285.2,68580.0,22294.8,33.1347,19732.8,29.327
20190401160000,89580.0,67604.4,68580.0,21975.6,32.5061,19413.6,28.7164
20190401160500,89580.0,67397.3,68580.0,22182.7,32.9134,19620.7,29.1121
20190401161000,89580.0,67770.4,68580.0,21809.7,32.1817,19247.7,28.4013
20190401161500,89580.0,67628.1,68580.0,21951.9,32.4598,19389.9,28.6714
20190401162000,89580.0,67601.5,68580.0,21978.5,32.5118,19416.5,28.7219
20190401162500,89580.0,67887.7,68580.0,21692.3,31.9533,19130.3,28.1794
20190401163000,89580.0,67751.5,68580.0,21828.5,32.2185,19266.5,28.4371
20190401163500,89580.0,68265.0,68580.0,21315.0,31.224,18753.0,27.471
20190401164000,89580.0,68357.2,68580.0,21222.8,31.047,18660.8,27.299
20190401164500,89580.0,68667.7,68580.0,20912.3,30.4543,18350.3,26.7233
20190401165000,89580.0,68420.1,68580.0,21159.9,30.9264,18597.9,27.1819
20190401165500,89580.0,68693.1,68580.0,20886.9,30.4062,18324.9,26.6766
20190401170000,89580.0,68677.4,68580.0,20902.6,30.436,18340.6,26.7055
20190401170500,89580.0,68457.2,68580.0,21122.8,30.8554,18560.8,27.1129
20190401171000,89580.0,68633.7,68580.0,20946.3,30.5189,18384.3,26.786
20190401171500,89580.0,68525.2,68580.0,21054.8,30.7257,18492.8,26.9869
20190401172000,89580.0,68746.1,68580.0,20833.9,30.3056,18271.9,26.5789
20190401172500,89580.0,68376.4,68580.0,21203.6,31.0102,18641.6,27.2633
20190401173000,89580.0,68245.0,68580.0,21335.0,31.2624,18773.0,27.5083
20190401173500,89580.0,68637.9,68580.0,20942.1,30.511,18380.1,26.7784
20190401174000,89580.0,68407.7,68580.0,21172.3,30.9503,18610.3,27.2051
20190401174500,89580.0,68480.8,68580.0,21099.2,30.8104,18537.2,27.0692
20190401175000,89580.0,68498.3,68580.0,21081.7,30.777,18519.7,27.0368
20190401175500,89580.0,68101.8,68580.0,21478.2,31.5383,18916.2,27.7763
20190401180000,89580.0,68402.8,68580.0,21177.2,30.9596,18615.2,27.2141
20190401180500,88636.0,68293.7,68580.0,20342.3,29.7865,17780.3,26.035
20190401181000,88636.0,68518.1,68580.0,20117.9,29.3615,17555.9,25.6223
20190401181500,88636.0,68473.0,68580.0,20163.0,29.4466,17601.0,25.705
20190401182000,88636.0,68314.1,68580.0,20321.9,29.7478,17759.9,25.9975
20190401182500,88636.0,68387.6,68580.0,20248.3,29.6082,17686.3,25.8619
20190401183000,88636.0,68450.3,68580.0,20185.7,29.4896,17623.7,25.7468
20190401183500,88636.0,68675.8,68580.0,19960.2,29.0645,17398.2,25.3339
20190401184000,88636.0,68859.6,68580.0,19776.4,28.7199,17214.4,24.9992
20190401184500,88636.0,69243.8,68580.0,19392.2,28.0056,16830.2,24.3056
20190401185000,88636.0,69321.6,68580.0,19314.4,27.862,16752.4,24.1661
20190401185500,89580.0,69123.7,68580.0,20456.3,29.5938,17894.3,25.8874
20190401190000,89580.0,68954.4,68580.0,20625.6,29.912,18063.6,26.1965
20190401190500,89580.0,69302.6,68580.0,20277.4,29.2593,17715.4,25.5625
20190401191000,89580.0,69178.0,68580.0,20402.0,29.492,17840.0,25.7885
20190401191500,89580.0,69460.1,68580.0,20119.9,28.9662,17557.9,25.2777
20190401192000,90065.0,69258.5,68580.0,20806.5,30.0417,18244.5,26.3425
20190401192500,90065.0,69147.7,68580.0,20917.3,30.2501,18355.3,26.545
20190401193000,90065.0,69111.9,68580.0,20953.1,30.3177,18391.1,26.6106
20190401193500,90065.0,68847.0,68580.0,21218.0,30.8191,18656.0,27.0978
20190401194000,90065.0,68832.2,68580.0,21232.8,30.8473,18670.8,27.1252
20190401194500,90065.0,68538.3,68580.0,21526.7,31.4084,18964.7,27.6703
20190401195000,90065.0,68561.8,68580.0,21503.2,31.3632,18941.2,27.6264
20190401195500,90065.0,68439.7,68580.0,21625.3,31.5975,19063.3,27.8541
20190401200000,90065.0,68041.5,68580.0,22023.5,32.3677,19461.5,28.6024
20190401200500,90065.0,67772.0,68580.0,22293.0,32.8942,19731.0,29.1138
20190401201000,90065.0,67343.8,68580.0,22721.2,33.7392,20159.2,29.9348
20190401201500,90065.0,67448.2,68580.0,22616.8,33.5321,20054.8,29.7336
20190401202000,90065.0,67531.0,68580.0,22534.0,33.3683,19972.0,29.5745
20190401202500,90065.0,67448.8,68580.0,22616.2,33.531,20054.2,29.7326
20190401203000,90065.0,67186.9,68580.0,22878.1,34.0514,20316.1,30.2382
20190401203500,90065.0,67121.8,68580.0,22943.2,34.1815,20381.2,30.3646
20190401204000,90065.0,66691.9,68580.0,23373.1,35.0464,20811.1,31.2049
20190401204500,90065.0,66637.0,68580.0,23428.0,35.1576,20866.0,31.3129
20190401205000,90065.0,66517.1,68580.0,23547.9,35.4013,20985.9,31.5496
20190401205500,90065.0,66393.8,68580.0,23671.2,35.6527,21109.2,31.7939
20190401210000,90065.0,65938.1,68580.0,24126.9,36.5903,21564.9,32.7048
20190401210500,90065.0,66174.6,68580.0,23890.4,36.102,21328.4,32.2304
20190401211000,90065.0,65813.3,68580.0,24251.7,36.8492,21689.7,32.9564
20190401211500,90549.0,65572.7,68580.0,24976.3,38.0895,22414.3,34.1824
20190401212000,90549.0,65332.0,68580.0,25217.0,38.5983,22655.0,34.6768
20190401212500,90549.0,65316.4,68580.0,25232.6,38.6313,22670.6,34.7089
20190401213000,90549.0,65169.0,68580.0,25380.0,38.945,22818.0,35.0137
20190401213500,90549.0,65241.5,68580.0,25307.5,38.7905,22745.5,34.8636
20190401214000,90549.0,65338.1,68580.0,25210.9,38.5853,22648.9,34.6641
20190401214500,90549.0,65140.6,68580.0,25408.4,39.0055,22846.4,35.0725
20190401215000,90549.0,64860.5,68580.0,25688.5,39.6057,23126.5,35.6557
20190401215500,90549.0,64878.5,68580.0,25670.5,39.5671,23108.5,35.6182
20190401220000,90549.0,65059.5,68580.0,25489.5,39.1787,22927.5,35.2407
20190401220500,90549.0,65244.8,68580.0,25304.2,38.7834,22742.2,34.8566
20190401221000,90549.0,65155.2,68580.0,25393.8,38.9743,22831.8,35.0421
20190401221500,90549.0,64943.0,68580.0,25606.0,39.4283,23044.0,35.4833
20190401222000,90549.0,64813.3,68580.0,25735.7,39.7074,23173.7,35.7545
20190401222500,90549.0,64424.9,68580.0,26124.1,40.5496,23562.1,36.5729
20190401223000,90549.0,64604.6,68580.0,25944.4,40.1586,23382.4,36.193
20190401223500,90549.0,64441.4,68580.0,26107.6,40.5136,23545.6,36.5379
20190401224000,90549.0,64518.5,68580.0,26030.5,40.3457,23468.5,36.3748
20190401224500,90549.0,64448.2,68580.0,26100.8,40.499,23538.8,36.5237
20190401225000,90549.0,64365.8,68580.0,26183.2,40.6786,23621.2,36.6983
20190401225500,90549.0,64206.0,68580.0,26343.0,41.0289,23781.0,37.0386
20190401230000,90549.0,64654.4,68580.0,25894.6,40.0507,23332.6,36.0881
20190401230500,90549.0,65439.2,68580.0,25109.8,38.3711,22547.8,34.456
20190401231000,90549.0,66070.6,68580.0,24478.4,37.0489,21916.4,33.1712
20190401231500,90549.0,66047.2,68580.0,24501.8,37.0974,21939.8,33.2184
20190401232000,90549.0,66155.5,68580.0,24393.5,36.8729,21831.5,33.0002
20190401232500,90549.0,65642.4,68580.0,24906.6,37.9429,22344.6,34.0399
20190401233000,90549.0,65196.5,68580.0,25352.5,38.8862,22790.5,34.9566
20190401233500,90549.0,65226.2,68580.0,25322.8,38.8231,22760.8,34.8952
20190401234000,90549.0,64732.7,68580.0,25816.3,39.8814,23254.3,35.9235
20190401234500,90549.0,64466.7,68580.0,26082.3,40.4585,23520.3,36.4844
20190401235000,90549.0,64370.9,68580.0,26178.1,40.6675,23616.1,36.6875
20190401235500,90549.0,63525.8,68580.0,27023.2,42.5389,24461.2,38.5059
20190402000000,90549.0,63257.6,68580.0,27291.4,43.1434,24729.4,39.0932
20190402000500,90549.0,62659.7,68580.0,27889.3,44.5091,25327.3,40.4204
20190402001000,90549.0,62298.0,68398.0,28251.0,45.3481,25689.0,41.2356
20190402001500,90549.0,62083.4,68398.0,28465.6,45.8506,25903.6,41.7239
20190402002000,90549.0,61753.9,68398.0,28795.1,46.6289,26233.1,42.4801
20190402002500,90549.0,61460.1,68398.0,29088.9,47.3298,26526.9,43.1612
20190402003000,90549.0,61218.6,68398.0,29330.4,47.9109,26768.4,43.7259
20190402003500,90549.0,60942.2,68398.0,29606.8,48.5817,27044.8,44.3777
20190402004000,90549.0,61017.6,68398.0,29531.4,48.3983,26969.4,44.1995
20190402004500,90549.0,60722.5,68398.0,29826.5,49.1194,27264.5,44.9002
20190402005000,90549.0,60846.3,68398.0,29702.7,48.816,27140.7,44.6054
20190402005500,90549.0,60566.8,68398.0,29982.2,49.5026,27420.2,45.2726
20190402010000,90549.0,60739.5,68398.0,29809.5,49.0775,27247.5,44.8595
20190402010500,90549.0,60718.1,68398.0,29830.9,49.1303,27268.9,44.9108
20190402011000,90549.0,60384.4,68398.0,30164.6,49.9543,27602.6,45.7115
20190402011500,90549.0,60187.0,68398.0,30362.0,50.4461,27800.0,46.1894
20190402012000,90549.0,59936.9,68398.0,30612.1,51.0739,28050.1,46.7994
20190402012500,90549.0,59901.0,68398.0,30648.0,51.1645,28086.0,46.8875
20190402013000,90549.0,59852.2,68398.0,30696.8,51.2877,28134.8,47.0072
20190402013500,90549.0,60330.6,68398.0,30218.4,50.0879,27656.4,45.8413
20190402014000,90549.0,59941.8,68398.0,30607.2,51.0615,28045.2,46.7873
20190402014500,90549.0,59721.9,68398.0,30827.1,51.6179,28265.1,47.328
20190402015000,90549.0,59856.4,68398.0,30692.6,51.2772,28130.6,46.9969
20190402015500,90549.0,59570.3,68398.0,30978.7,52.0036,28416.7,47.7028
20190402020000,90549.0,59494.5,68398.0,31054.5,52.1972,28492.5,47.8909
20190402020500,90549.0,59890.6,68398.0,30658.4,51.1906,28096.4,46.9128
20190402021000,90549.0,59998.0,68398.0,30551.0,50.9201,27989.0,46.6499
20190402021500,90549.0,60193.7,68398.0,30355.3,50.4294,27793.3,46.1732
20190402022000,90549.0,60292.2,68398.0,30256.8,50.1835,27694.8,45.9342
20190402022500,90549.0,60250.8,68398.0,30298.2,50.2867,27736.2,46.0345
20190402023000,89518.0,60070.2,68398.0,29447.8,49.0224,26885.8,44.7574
20190402023500,89518.0,59930.2,68398.0,29587.8,49.3703,27025.8,45.0953
20190402024000,89518.0,59930.3,68398.0,29587.7,49.3703,27025.7,45.0953
20190402024500,89518.0,59560.6,68398.0,29957.4,50.2974,27395.4,45.9959
20190402025000,89518.0,59678.6,68398.0,29839.4,50.0002,27277.4,45.7072
20190402025500,89518.0,59601.4,68398.0,29916.6,50.1945,27354.6,45.896
20190402030000,89518.0,59609.8,68398.0,29908.2,50.1734,27346.2,45.8754
20190402030500,89518.0,59589.8,68398.0,29928.2,50.2238,27366.2,45.9244
20190402031000,89518.0,59688.0,68398.0,29830.0,49.9766,27268.0,45.6843
20190402031500,89518.0,60041.8,68398.0,29476.2,49.0927,26914.2,44.8257
20190402032000,89518.0,59692.5,68398.0,29825.5,49.9653,27263.5,45.6733
20190402032500,89518.0,59684.2,68398.0,29833.8,49.9862,27271.8,45.6936
20190402033000,89518.0,59612.6,68398.0,29905.4,50.1663,27343.4,45.8685
20190402033500,89518.0,59627.6,68398.0,29890.4,50.1285,27328.4,45.8318
20190402034000,89518.0,59553.8,68398.0,29964.2,50.3144,27402.2,46.0124
20190402034500,89518.0,59609.1,68398.0,29908.9,50.1751,27346.9,45.8771
20190402035000,89518.0,59480.0,68398.0,30038.0,50.5011,27476.0,46.1938
20190402035500,89518.0,59434.7,68398.0,30083.3,50.6156,27521.3,46.305
20190402040000,89530.0,59706.0,68398.0,29824.0,49.9514,27262.0,45.6604
20190402040500,89530.0,59962.2,68398.0,29567.8,49.3107,27005.8,45.038
20190402041000,89530.0,60226.6,68398.0,29303.4,48.6553,26741.4,44.4014
